CountryName,CountryCode,Y1990,Y2000,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
Czech Republic,CZE,0,99.34426117,98.51065063,103.529213,106.4605103,103.7556,100.969162,99.71575928,98.10523224,96.03790283,0,0
Denmark,DNK,95.36968231,100.1467819,100.9691467,97.97161865,99.11849976,99.62966919,98.2613678,99.28279114,98.78085327,98.74250793,103.8826904,0
Djibouti,DJI,28.51501083,26.69132042,43.34754944,0,0,47.00370026,0,46.7878418,55.26713181,60.26676941,61.63698959,57.45436096
Dominica,DMA,0,118.9668503,89.34911346,85.25096893,82.59108734,92.51064301,103.9604034,102.6641312,106.6465302,111.1111069,117.8764877,0
Dominican Republic,DOM,0,77.8242569,0,92.57041168,91.43551636,91.13156128,90.69497681,90.6520462,90.91159821,94.2195282,93.27346802,0
Early-demographic dividend,EAR,71.05161285,75.81021118,88.37348175,89.34806061,89.96054077,89.67906952,91.91651917,92.82350922,93.81539154,93.68267059,92.62029266,0
East Asia & Pacific,EAS,97.07566833,92.53524017,99.52893829,101.0929108,102.0040131,100.7091904,100.9584198,99.38976288,95.74797058,93.58566284,95.01062012,0
East Asia & Pacific (excluding high income),EAP,96.72705841,92.11969757,99.40888214,101.1113205,102.1276016,100.6078568,100.7597275,99.21343994,95.43615723,93.04483795,94.58091736,0
East Asia & Pacific (IDA & IBRD countries),TEA,96.72093964,92.06854248,99.43817902,101.1652374,102.1970825,100.6559372,100.8097305,99.2411499,95.40976715,92.98635101,94.54380035,0
Ecuador,ECU,0,96.84294891,0,0,99.34217834,106.3218384,110.7795792,111.9435883,112.3799362,115.7195282,108.8401031,104.7950974
Egypt,EGY,0,87.54620361,0,97.16879272,100.5455322,0,0,100.4939804,0,0,93.94470215,0
El Salvador,SLV,0,91.39714813,95.11254883,97.85452271,100.1337738,103.7766724,103.8705063,102.3079681,100.5781784,96.72319031,93.40381622,0
Equatorial Guinea,GNQ,0,44.65861893,40.79489136,42.6866188,44.07941055,42.16854858,43.7353096,0,0,40.59571838,0,0
Eritrea,ERI,0,35.73968124,54.07798004,55.90655136,47.07612991,45.06885147,41.76319122,39.90319061,0,42.53964996,0,0
Estonia,EST,0,95.6677475,95.46748352,98.77735138,100.6594925,101.4313278,103.7629166,104.1680984,99.88260651,98.59751892,0,0
Eswatini,SWZ,62.67179871,61.58388138,0,71.50991058,75.51937103,75.43540192,75.88050079,77.10456085,75.99549103,80.58824158,0,0
Ethiopia,ETH,0,22.20844078,49.48461914,51.3816185,57.74343109,52.61439896,50.3893013,0,53.54441833,54.28184891,0,0
Euro area,EMU,97.65661621,98.26657104,97.81958008,97.86650848,98.0316391,97.8465271,96.91166687,96.51303101,96.21279144,96.84374237,96.63156891,0
Europe & Central Asia,ECS,96.51693726,95.91867065,96.93376923,97.57041931,97.92713928,98.51557922,97.84765625,97.99919128,97.64557648,98.45630646,98.24304199,0
Europe & Central Asia (excluding high income),ECA,96.07055664,93.77655792,95.95326233,97.07962036,97.4894104,98.69983673,97.94956207,98.39235687,98.04033661,98.98462677,98.44525909,0
Europe & Central Asia (IDA & IBRD countries),TEC,96.21898651,93.93406677,95.71154022,96.74307251,97.17870331,98.31761932,97.6919632,98.2300415,97.90293884,98.96974945,98.55365753,0
European Union,EUU,97.07286835,98.30912781,97.68730164,97.84501648,98.33750916,98.42726898,97.60157776,97.42501068,97.12819672,97.77765656,97.72814941,0
Faroe Islands,FRO,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,FJI,0,94.98412323,106.1856995,105.4079895,0,103.7592468,104.0817566,103.0100327,0,106.3673172,0,0
Finland,FIN,101.6380692,96.20359039,98.77861023,97.86470795,98.63067627,98.20484161,100.0412979,99.64524078,98.88342285,99.02333832,100.8884583,0
Fragile and conflict affected situations,FCS,51.93696976,54.64675903,66.77780914,67.19661713,67.98558807,68.61704254,69.36434937,67.40696716,67.58683014,67.75813293,68.28848267,0
France,FRA,104.6453629,97.52818298,0,0,0,0,0,0,0,0,0,0
French Polynesia,PYF,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,GAB,0,0,0,0,0,0,0,0,0,0,0,0
Gambia,GMB,0,71.79012299,81.51088715,0,72.88598633,68.33139038,69.19348907,69.19560242,69.08811951,68.87774658,70.22550964,0
Georgia,GEO,0,96.18070984,95.59233856,100.774353,104.6268082,0,101.5399323,105.2776794,105.5502701,105.7999115,119.1156464,0
Germany,DEU,0,104.1218719,101.8990936,102.3084412,101.9459991,101.5088501,99.28614807,99.61107635,98.81082916,100.4825592,0,0
Ghana,GHA,0,71.68840027,81.34765625,82.40569305,0,89.00289154,95.06580353,96.1572113,95.08158875,100.2382965,0,95.20427704
Gibraltar,GIB,0,0,0,0,0,0,0,0,0,0,0,0
Greece,GRC,0,0,0,0,92.43943787,90.66763306,94.11617279,92.50942993,92.88964844,94.62859344,0,0
Greenland,GRL,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,GRD,0,0,110.4865417,121.1287994,111.5327682,0,0,0,0,0,61.59091187,0
Guam,GUM,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,GTM,0,55.51237106,77.55838776,81.62690735,83.62596893,85.79196167,84.75144958,84.8624115,84.66885376,82.71166992,0,0
Guinea,GIN,19.90435982,31.06957054,51.84500885,58.23585892,58.60012054,0,61.90382004,62.46825027,63.82447052,0,0,0
Guinea-Bissau,GNB,0,27.41116905,0,0,64.28131866,0,0,0,0,0,0,0
Guyana,GUY,0,102.8571396,95.53240967,99.49375153,94.44037628,99.16757965,97.67211151,0,0,0,0,0
Haiti,HTI,0,0,0,0,0,0,0,0,0,0,0,0
Heavily indebted poor countries (HIPC),HPC,41.5346489,43.2057991,62.30089951,65.30502319,65.32830811,64.91893768,65.22371674,65.13989258,65.69825745,66.18810272,66.51541138,0
High income,HIC,95.27513885,96.77113342,97.43805695,97.42642975,97.86701965,98.01415253,98.40405273,97.92159271,97.84178162,98.52448273,98.34468079,0
Honduras,HND,0,0,83.57411957,86.02171326,90.09458923,91.99572754,90.73103333,84.02131653,79.74839783,80.75003815,83.29508972,0
Hong Kong,HKG,102.8626633,0,0,0,0,0,99.94329834,98.24198151,101.3618698,104.1111603,103.1923523,0
Hungary,HUN,81.78898621,96.41204071,96.58097076,96.79075623,97.09764862,98.71424866,97.51763153,97.68708801,96.4405899,96.92520142,98.58557129,0
IBRD only,IBD,86.41497803,86.84696198,97.00408173,97.92649841,97.93276215,96.93871307,97.60944366,97.24333191,96.20880127,95.18119049,95.15322113,0
Iceland,ISL,0,99.78250122,94.78128815,98.98027039,98.02002716,99.86000824,98.18695831,0,0,0,0,0
IDA & IBRD total,IBT,79.29094696,80.01651001,87.92240143,89.18419647,89.3135376,88.79032135,89.78636932,89.85900116,89.31941986,88.69957733,88.62319183,0
IDA blend,IDB,0,74.98448181,72.06331635,73.83724213,75.64988708,76.3412323,79.15939331,80.68666077,80.96782684,80.67073822,80.48175812,0
IDA only,IDX,45.53556061,50.37215042,64.23654175,67.39591217,67.91708374,69.0306778,70.68157959,70.89497375,71.81213379,72.55397797,72.67897034,0
IDA total,IDA,55.5954895,58.76506042,66.79023743,69.48403931,70.40567017,71.36956787,73.38574982,74.01409149,74.73808289,75.16699982,75.21176147,0
India,IND,0,71.77980042,94.98444366,95.94667816,0,92.89476013,0,96.24060059,97.57359314,97.7277298,96.30979919,0
Indonesia,IDN,93.32743835,0,96.08750916,98.49240112,101.761467,100.1999817,105.2545929,102.3298874,103.8481979,102.1675491,98.81906128,0
Iran,IRN,85.28751373,91.7114563,97.68463135,102.3638306,104.2872162,103.6899796,101.7515182,0,0,101.5314331,0,0
Iraq,IRQ,0,55.99988174,0,0,0,0,0,0,0,0,0,0
Ireland,IRL,0,0,0,0,0,0,0,0,0,0,0,0
Isle of Man,IMN,0,0,0,0,0,0,0,0,0,0,0,0
